id,TW-CO-002,TW-BT-001,TW-CA-002,TW-BD-002,TW-AV-001,TW-BS-002,TW-BJ-001,TW-CC-002,TW-BU-002,TW-BO-002,TW-BK-001,TW-AW-001,TW-AX-002,TW-BG-001,TW-CH-002,TW-AW-002,TW-BZ-002,TW-BD-001,TW-AG-001,TW-CV-001,TW-CK-001,TW-CU-002,TW-AO-001,TW-AE-002,TW-BQ-001,TW-AF-001,TW-CF-001,TW-CT-001,TW-BM-002,TW-DA-002,TW-DP-002,TW-BG-002,TW-BO-001,TW-CE-001,TW-CN-002,TW-EE-002,TW-CW-002,TW-CY-002,TW-CE-002,TW-BN-002,TW-CO-001,TW-CZ-001,TW-AT-002,TW-AP-001,TW-DZ-002,TW-AI-001,TW-DX-001,TW-DJ-001,TW-DQ-001,TW-AZ-001,TW-DU-002,TW-DK-001,TW-BZ-001,TW-AV-002,TW-CQ-001,TW-AN-001,TW-EH-002,TW-CG-001,TW-BE-002,TW-EE-001,TW-CN-001,TW-BN-001,TW-CF-002,TW-CQ-002,TW-BT-002,TW-DR-001,TW-DA-001,TW-DU-001,TW-AR-001,TW-CB-002,TW-BV-001,TW-AK-001,TW-AY-002,TW-AX-001,TW-AG-002,TW-AU-001,TW-DG-002,TW-BE-001,TW-DS-001,TW-BJ-002,TW-AI-002,TW-AU-002,TW-AN-002,TW-BL-001,TW-CP-002,TW-BA-002,TW-AP-002,TW-BS-001,TW-AA-002,TW-AY-001,TW-BL-002,TW-DY-002,TW-DM-002,TW-AF-002,TW-DB-001,TW-AQ-001,TW-CS-002,TW-BI-002,TW-CA-001,TW-BQ-002,TW-BA-001,TW-AM-002,TW-AT-001,TW-AM-001,TW-DG-001,TW-CB-001,TW-CC-001,TW-BU-001,TW-CW-001,TW-DQ-002,TW-DZ-001,TW-DB-002,TW-AZ-002,TW-AK-002,TW-CI-001,CIR57-001,CIR42-002,CIR55-003,CIR61-001,CIR32-002,CIR51-001,CIR5-006,CIR55-004,CIR21-002,CIR53-001,CIR51-004,CIR32-001,CIR60-003,CIR6-001,CIR54-002,CIR52-003,CIR54-001,CIR16-001,CIR58-002,CIR16-002,CIR23-001,CIR58-001,CIR7-002,CIR21-001,CIR41-002,CIR26-001,CIR22-002,CIR52-001,CIR53-002,CIR60-001,CIR60-002,CIR51-003,CIR19-002,CIR18-001,CIR4-002,CIR57-002,CIR42-001,CIR61-002,CIR20-001,CIR20-002,CIR51-005,CIR4-003,CIR18-002,CIR41-001,CIR63-002,CIR19-001,CIR5-001,CIR55-002,CIR26-002,CIR5-002,CIR55-001,CIR7-001,hierarchy
279bcd6057a8dea7558a3945c67b7491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156839.7885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13696.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Amino acids, peptides, and analogues; Leucine and derivatives"
2808147dd4a152f1d9765de2a5e58c19,75744.8625,0.0,0.0,7895.0365,13023.78,0.0,6718.77,15779.33,0.0,0.0,0.0,0.0,84806.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5521.1715,9842.0925,99551.4065,0.0,0.0,0.0,0.0,45059.407,175664.599,0.0,0.0,0.0,53063.6235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22661.2405,0.0,0.0,0.0,20687.6715,0.0,14020.569,0.0,104850.6735,14931.4325,0.0,79347.7225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32312.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14087.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8798.649,54407.8395,0.0,0.0,5288.177,0.0,0.0,5550.531999999998,0.0,0.0,0.0,0.0,0.0,93043.4415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44979.2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16957.085,0.0,0.0,41631.2655,10102.6885,0.0,0.0,7724.6355,0.0,0.0,0.0,18334.484,0.0,10403.1975,0.0,0.0,0.0,0.0,0.0,0.0,6276.63,0.0,0.0,6750.92,0.0,0.0,0.0,9303.631,Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Triterpenoids; Triterpenoids
2831c7556fe86d207f50af93c6b386f7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2465698.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282713.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999716.226,"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Amino acids, peptides, and analogues; Valine and derivatives"
286d2d258811b7271ba895c396f9df89,0.0,32156.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28671.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6424.316999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14481.6605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified; unclassified; unclassified; unclassified; unclassified
28a02f8e5fcae1d3b8d41678bf1276fd,0.0,28165.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65019.6735,0.0,0.0,0.0,0.0,0.0,0.0,10890.8455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65600.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124404.5925,0.0,0.0,0.0,0.0,0.0,7141.2025,0.0,0.0,0.0,5896.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5256.8435,0.0,0.0,0.0,0.0,14496.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5443.218000000002,0.0,0.0,0.0,18525.8725,0.0,0.0,0.0,0.0,0.0,13741.68,0.0,0.0,8659.5555,0.0,0.0,0.0,0.0,0.0,22851.6075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9947.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Organic compounds; Organic oxygen compounds; Organooxygen compounds; Ynols; Ynols
28a67d86ae4c22b0cba002309ffb3e95,0.0,0.0,0.0,0.0,69267.1365,0.0,0.0,62155.033,0.0,0.0,16318.629,0.0,12940.4815,0.0,0.0,0.0,0.0,50742.923,0.0,0.0,0.0,0.0,68868.287,0.0,0.0,0.0,0.0,65126.6075,0.0,0.0,0.0,26472.317000000006,66742.6945,0.0,0.0,0.0,0.0,0.0,12883.437,0.0,135972.781,0.0,0.0,0.0,0.0,0.0,0.0,82802.35,5721.0975,0.0,35809.7395,0.0,0.0,0.0,0.0,78499.858,0.0,10732.0035,0.0,0.0,0.0,0.0,19428.346,0.0,0.0,10306.0415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10155.205,65000.5305,0.0,0.0,0.0,118055.5625,0.0,9975.715,0.0,39636.036,0.0,0.0,37976.245,0.0,110166.0025,51969.28400000001,81582.9285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96867.524,0.0,12717.3545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24774.8025,0.0,0.0,7856.4265,0.0,0.0,0.0,0.0,0.0,38702.3295,0.0,18981.717,28935.3705,0.0,0.0,0.0,0.0,67160.8975,0.0,23490.126,43845.2955,0.0,0.0,0.0,0.0,0.0,46479.0785,0.0,0.0,0.0,0.0,0.0,22537.2655,0.0,0.0,122366.2785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70538.302,0.0,0.0,0.0,0.0,0.0,unclassified; unclassified; unclassified; unclassified; unclassified
28af6f2d710209598f3676863200b972,0.0,0.0,0.0,44337.351,0.0,0.0,0.0,31905.643,0.0,0.0,0.0,146851.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13964.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94536.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11914.3275,0.0,0.0,17574.532,0.0,0.0,0.0,41978.3715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9403.026,0.0,0.0,0.0,0.0,0.0,12483.5155,0.0,0.0,75807.3945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5209.894,0.0,0.0,65157.556,0.0,0.0,0.0,16887.857,0.0,0.0,0.0,0.0,0.0,15193.542,0.0,0.0,52592.864,0.0,0.0,51108.5235,0.0,0.0,0.0,6186.185,208798.1245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14647.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified; unclassified; unclassified; unclassified; unclassified
28be2c73c4f389d95065dfb463074360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified; unclassified; unclassified; unclassified; unclassified
28d07b43cbf55db2244f4c778ce1f975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14371.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34369.2605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14597.3175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72190.1685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5070.9555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5960.2395,0.0,0.0,15483.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85573.3595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93880.054,0.0,40058.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29014.7955,36518.5845,0.0,0.0,0.0,unclassified; unclassified; unclassified; unclassified; unclassified
28dcb4c41b8f9365594bbf1520e4c1f4,0.0,0.0,0.0,0.0,0.0,0.0,12049.5635,0.0,0.0,0.0,0.0,0.0,5512.553000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15838.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8794.3115,0.0,0.0,10489.6595,18836.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22844.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10604.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12232.182,0.0,0.0,0.0,0.0,unclassified; unclassified; unclassified; unclassified; unclassified
291653d38b7c00fac5a261b94c884df5,0.0,0.0,0.0,0.0,0.0,0.0,5589.03,0.0,0.0,7087.5905,0.0,0.0,0.0,0.0,0.0,0.0,6010.164000000002,0.0,0.0,0.0,0.0,0.0,0.0,5229.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33855.797,11479.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15657.4485,0.0,0.0,0.0,0.0,5300.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26543.223,0.0,0.0,5989.943,0.0,8700.244,0.0,0.0,0.0,0.0,0.0,5231.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6949.667,0.0,0.0,0.0,0.0,0.0,0.0,40391.525,0.0,0.0,0.0,0.0,Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Glycerophosphoethanolamines; 1-acyl-sn-glycero-3-phosphoethanolamines
294c73f341a85aeddcd89da47b6e958b,12176.0605,0.0,0.0,0.0,5931.0925,0.0,0.0,8776.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6022.7475,19979.075,14710.6955,13024.504,5574.8535,0.0,0.0,0.0,0.0,0.0,0.0,24256.6145,0.0,0.0,0.0,0.0,15507.7325,29132.949,0.0,7327.2785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8359.0775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15858.592,0.0,0.0,0.0,0.0,19007.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37704.5275,0.0,0.0,0.0,0.0,0.0,0.0,6115.0875,8326.2705,0.0,0.0,0.0,6352.460999999998,6135.6555,0.0,23329.51,0.0,0.0,0.0,0.0,0.0,8905.5505,0.0,15847.807,0.0,0.0,0.0,0.0,0.0,0.0,6278.493,0.0,0.0,0.0,0.0,0.0,5524.031,5112.623,0.0,31089.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29163.6485,18229.009,0.0,0.0,0.0,0.0,0.0,0.0,9959.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified; unclassified; unclassified; unclassified; unclassified
29777dcc44cecace55a88e347fc99289,0.0,0.0,0.0,0.0,0.0,0.0,50413.55,105299.2985,0.0,0.0,0.0,10940.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95967.8145,0.0,45117.7635,0.0,0.0,48248.857,94863.035,0.0,5674.9045,0.0,23639.3985,0.0,13248.022,0.0,0.0,0.0,0.0,0.0,16525.433,68800.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42250.295,62249.7285,0.0,0.0,0.0,0.0,0.0,34094.735,0.0,83763.322,0.0,0.0,0.0,0.0,54232.513,0.0,0.0,0.0,0.0,0.0,6310.56,0.0,0.0,0.0,0.0,8560.199,18771.3045,0.0,0.0,0.0,0.0,0.0,0.0,54431.1115,0.0,101877.9605,0.0,15935.852,0.0,0.0,0.0,0.0,0.0,0.0,22758.967,0.0,0.0,12032.6705,81520.238,0.0,0.0,0.0,0.0,73187.87,0.0,0.0,0.0,0.0,0.0,0.0,112113.2675,0.0,0.0,0.0,0.0,0.0,5130.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11637.79,12737.8735,0.0,0.0,57211.711,44605.558,0.0,0.0,0.0,0.0,8178.425,0.0,29073.6675,0.0,0.0,0.0,44509.4965,0.0,19257.5915,0.0,13243.847,11164.9385,0.0,0.0,0.0,7222.271,0.0,0.0,8311.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7420.2725,0.0,"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Amino acids, peptides, and analogues; Dipeptides"
2979c877ea3a9babda609affb260668c,0.0,0.0,0.0,5724.648,0.0,0.0,0.0,38810.4475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28941.4115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27692.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22196.981,19739.1945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8445.2575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16831.9275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6348.3835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7488.4565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7578.5025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14430.7495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Organic compounds; Benzenoids; Benzene and substituted derivatives; Benzoic acids and derivatives; Hydroxybenzoic acid derivatives
2984aa4bc8addecd801f5101d8dd139b,0.0,0.0,0.0,0.0,8760.581,6300.7455,0.0,0.0,159251.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10084.8605,0.0,0.0,0.0,0.0,0.0,49343.44,0.0,6827.679,0.0,0.0,0.0,0.0,7476.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10773.476,0.0,0.0,0.0,14453.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27144.883,0.0,263839.6365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8075.94,0.0,10085.455,0.0,0.0,5469.2435,54745.463,0.0,0.0,0.0,0.0,0.0,0.0,5376.5685,0.0,0.0,0.0,0.0,22279.594,0.0,39373.322,119253.479,0.0,116875.632,0.0,88382.845,0.0,24496.949,140490.885,0.0,0.0,13258.8755,310812.7735,11671.0335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13967.7515,6697.9445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18256.756,0.0,0.0,0.0,0.0,0.0,"Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Bile acids, alcohols and derivatives; Trihydroxy bile acids, alcohols and derivatives"
29d3aa3ae5f62fa7dcb56999c79e6064,0.0,0.0,0.0,0.0,120494.944,0.0,10196.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9163.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5954.3955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8826.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7563.31,0.0,13229.8315,0.0,0.0,0.0,0.0,0.0,0.0,18413.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18209.9125,0.0,Organic compounds; Lipids and lipid-like molecules; Fatty Acyls; Fatty alcohol esters; Fatty alcohol esters
