	TW-CO-002	TW-BT-001	TW-CA-002	TW-BD-002	TW-AV-001	TW-BS-002	TW-BJ-001	TW-CC-002	TW-BU-002	TW-BO-002	TW-BK-001	TW-AW-001	TW-AX-002	TW-BG-001	TW-CH-002	TW-AW-002	TW-BZ-002	TW-BD-001	TW-AG-001	TW-CV-001	TW-CK-001	TW-CU-002	TW-AO-001	TW-AE-002	TW-BQ-001	TW-AF-001	TW-CF-001	TW-CT-001	TW-BM-002	TW-DA-002	TW-DP-002	TW-BG-002	TW-BO-001	TW-CE-001	TW-CN-002	TW-EE-002	TW-CW-002	TW-CY-002	TW-CE-002	TW-BN-002	TW-CO-001	TW-CZ-001	TW-AT-002	TW-AP-001	TW-DZ-002	TW-AI-001	TW-DX-001	TW-DJ-001	TW-DQ-001	TW-AZ-001	TW-DU-002	TW-DK-001	TW-BZ-001	TW-AV-002	TW-CQ-001	TW-AN-001	TW-EH-002	TW-CG-001	TW-BE-002	TW-EE-001	TW-CN-001	TW-BN-001	TW-CF-002	TW-CQ-002	TW-BT-002	TW-DR-001	TW-DA-001	TW-DU-001	TW-AR-001	TW-CB-002	TW-BV-001	TW-AK-001	TW-AY-002	TW-AX-001	TW-AG-002	TW-AU-001	TW-DG-002	TW-BE-001	TW-DS-001	TW-BJ-002	TW-AI-002	TW-AU-002	TW-AN-002	TW-BL-001	TW-CP-002	TW-BA-002	TW-AP-002	TW-BS-001	TW-AA-002	TW-AY-001	TW-BL-002	TW-DY-002	TW-DM-002	TW-AF-002	TW-DB-001	TW-AQ-001	TW-CS-002	TW-BI-002	TW-CA-001	TW-BQ-002	TW-BA-001	TW-AM-002	TW-AT-001	TW-AM-001	TW-DG-001	TW-CB-001	TW-CC-001	TW-BU-001	TW-CW-001	TW-DQ-002	TW-DZ-001	TW-DB-002	TW-AZ-002	TW-AK-002	TW-CI-001	CIR57-001	CIR42-002	CIR55-003	CIR61-001	CIR32-002	CIR51-001	CIR5-006	CIR55-004	CIR21-002	CIR53-001	CIR51-004	CIR32-001	CIR60-003	CIR6-001	CIR54-002	CIR52-003	CIR54-001	CIR16-001	CIR58-002	CIR16-002	CIR23-001	CIR58-001	CIR7-002	CIR21-001	CIR41-002	CIR26-001	CIR22-002	CIR52-001	CIR53-002	CIR60-001	CIR60-002	CIR51-003	CIR19-002	CIR18-001	CIR4-002	CIR57-002	CIR42-001	CIR61-002	CIR20-001	CIR20-002	CIR51-005	CIR4-003	CIR18-002	CIR41-001	CIR63-002	CIR19-001	CIR5-001	CIR55-002	CIR26-002	CIR5-002	CIR55-001	CIR7-001
TW-CO-002	0.0	8.635418095345683	6.21168861322393	4.63662849143777	5.516049095260387	5.507367526382477	4.867402411870394	4.275820396296439	4.032176088028043	4.355621904689364	4.54233260716986	5.0175339656974325	5.030742176874359	4.321705543314506	4.522196966809369	4.482144205204758	5.416173380918623	5.403780538560498	6.031499945526675	5.552784467237514	6.21324391813967	5.871136091335014	4.795437019133663	6.094308366767126	4.118542145099597	4.818439932823184	4.895106037697062	3.8062270718940177	6.532474269286679	5.392860071663802	7.338488537202486	4.641658991114543	4.081866716117978	5.036417891143207	4.716870860791369	8.981022080052755	4.592547973068388	6.227392734674988	5.35129753410582	4.583469513881917	2.6614490328231546	4.962111540422618	5.854773520182257	5.517768433343954	8.30572817188514	5.645902085921033	7.37967247546787	10.471784824071143	7.9757701134089745	6.308226133206625	7.655997576669725	7.836289510518003	4.002581846301575	5.351300235136868	4.440261061541387	4.74197280258647	8.559114466458338	5.6523622197828045	4.669910679499813	9.403814463271246	3.9756508157305652	5.449960088476492	5.293338810972661	8.626694955268565	5.457585411189406	9.134824525211327	5.8449136674393	9.503985276916287	5.418899840148539	6.042865720455627	4.179809460737601	5.438701668308682	5.780035712753057	5.060462792087395	5.771907540367503	6.8319472899997855	5.3115209338021225	4.036968391028354	7.656772720139198	4.587876381918397	5.296556756291563	5.706425292647515	5.495555453265774	7.213183831541686	4.601045891470045	4.8387639671350895	4.659676604749226	4.885824447933104	7.513828460770725	4.279013936434501	7.688179869247253	7.807183497546253	7.964008067607945	4.48728807518638	5.139207992873082	5.618821238036566	7.385546502520288	5.163315977526934	6.363625689074259	4.478186586528527	5.966789767426305	5.4606159447039655	5.5486474558996335	4.694526341089479	5.265278337103845	4.990732049284848	4.42678398155069	5.659988515618839	4.442157859030123	8.223254583511226	7.4534086331945835	4.501712654193856	7.178141686652909	5.6517867600125165	5.444863702253958	6.952269772042576	7.100894783965034	8.883349394291267	9.158036009179032	6.961741223913527	8.17684090043213	7.559409684512999	8.870425368891668	7.316730169333379	8.081329004104653	8.228960668568071	7.758244375569751	7.622061368081416	7.360303561516399	7.807615788917949	7.042643671240373	7.683955424639522	6.760777953143578	7.755018414862778	7.997638478945525	7.641061061493229	7.886816542501087	6.883838605422173	7.209529810449563	7.893534057485434	7.74809957125962	6.68182240278238	7.809709241572465	7.339549766181815	7.44747299969288	7.824811922690225	7.2429739046772115	8.040447305758146	7.851375059338044	7.4454622642671575	7.39453078273318	8.155495775255943	7.306365849249681	8.128563519744358	7.35897920298121	6.063397400838378	7.760175940949803	7.9068576992344255	7.621105129335582	7.813460665588398	7.426291588652886	8.671776163937029	8.023549548976694	7.3406153797957465	7.366189358793465	7.998931183157832	7.508178398480339
TW-BT-001	8.635418095345683	0.0	8.378597081809128	8.525946189739635	7.325754598303645	6.962659284737874	8.463747863606935	8.797518181730652	8.199104725412163	8.024627518089526	8.580152860934765	9.07680129191994	9.405456134490626	8.542757207515763	8.63732293188066	8.168086338662112	8.848302911365542	9.663680513156807	9.963708220614734	9.746306776786462	8.960639644480837	9.691752735512484	8.46776050411542	9.727271013368254	8.229835393647564	9.164064440254943	8.237437565857284	8.287220197215914	7.331512407389827	9.203746946764689	10.800489306610569	8.132274476437987	8.257713622307051	8.715614267969999	8.833193115580537	12.055771199724498	8.252164114129934	9.195132341904415	7.619752969374812	8.500339463680248	8.203327294416946	8.214885937778732	8.661581535038794	8.92342103988617	11.6073002423524	8.278525601691447	10.824389083762973	12.854588218402645	11.250262327340552	7.590122654093792	11.055276313720073	11.181884253679447	8.109475288557949	8.914226559670967	8.651265717312102	7.854893505811325	11.51335880795218	9.784067573075292	7.955536644609389	12.204585138523157	8.651576694767998	9.606815777738028	8.173705516255678	10.595132435166889	9.596688056478714	12.066769292341016	9.466944784444419	12.510767519237454	9.32790000856556	7.538918481572609	8.895168793793633	9.461987010462972	8.211312264742986	8.86540533599973	9.69697387432041	9.250318911905316	9.02199369580196	8.049282335725758	10.98222945703914	8.332887503401652	9.285802673465815	9.77744852756215	9.66453175286217	10.07154770964844	7.931530059430252	8.63337433941385	8.814829748996427	7.965827915824175	10.671445932487812	8.345857660956826	10.210390532302716	11.267271406104529	11.213960154173147	8.746582201407398	9.123689082385617	9.704039551143415	9.209766634513619	9.177409275945598	9.025481227060505	7.416183042822084	10.109469727568195	9.33867271207186	9.544369139947147	8.986157081016797	8.66117950718068	8.092954614508486	8.085619711969544	9.812497289046007	8.622923229936049	11.583926148946055	11.004043838369991	8.948557251079622	7.07252522497932	9.732981260327865	9.601521292716189	10.865947582551332	10.622149630213233	11.95477614782231	12.212838372093307	10.858092150462236	11.562294947609201	10.913398865070171	11.650224136283654	10.870498117657288	11.031119836635165	11.249179449158312	10.960992734225284	11.107094419556388	10.96819839775627	11.150398985271258	10.808388838504007	10.944695964109227	10.304936171512793	10.968430101791288	11.066153096093272	10.917901797894379	11.249995855342458	10.527687215386972	10.571736073788415	11.498166005369725	10.796788046965862	10.315831284277195	11.014223390092834	11.001765992113206	11.006154606377018	11.26244237606077	10.508418851191307	11.223696201113667	11.214183353910835	10.934033668676378	10.739193204184872	11.52303702015074	10.652601028402454	11.558066334423128	10.811259765426817	10.031696948643509	10.832641500240355	10.850319254384994	10.971115811177844	11.358373056893939	10.654542763963342	11.645380498736499	11.06630362644334	10.659462417775023	10.592482585943154	11.437346176364434	10.972718789085796
TW-CA-002	6.21168861322393	8.378597081809128	0.0	5.827669763743752	5.702575075768365	6.18095379072539	6.23904581421742	5.670062951793094	6.067590681897326	5.4824852299533875	5.8073086489753045	6.5085165691264395	6.412153700868018	5.543502791799538	6.504004916354603	5.7460183295384155	5.90368396044619	6.6080152990993	7.048562305070541	6.818725459989017	7.162209653232657	7.354765113964776	5.840394098281213	6.675504255101241	5.825212700645343	5.907940418509591	5.425368211950414	5.925885215818401	6.68326082262193	6.930794345252658	8.429491316969004	5.713589189632746	5.769773728195295	5.448257131909946	6.302345487318406	10.095280833044331	6.595741462594267	7.211756830841006	5.903692859386699	6.315740081875893	5.978950562675964	6.599067036438211	6.339146322480184	5.858125053989277	9.398521310459564	6.931635431136407	8.584795757740851	11.64357233680498	9.033003545713118	6.278394993559507	8.840320805123103	8.88988781216949	5.724123543181394	6.606423861013847	5.969603711142478	6.058980992004266	9.650978253984642	6.721879949975599	5.993729122730571	10.51688054696896	5.781322671737672	6.560077282572576	6.156021376429803	8.683167572987733	6.614496350782415	10.080225562805728	7.579476175413246	10.621660138290267	6.580857622569073	6.83071046693506	5.788722891236417	6.6595607654907685	7.3734632757233305	5.348446030820756	6.877752749487117	7.326541591797853	7.148374461955789	5.494013323694062	8.749096222605719	5.919388915075471	6.6864071558659655	6.775267041015202	6.654158722900007	7.538928349512699	5.924905555090763	6.12000538939404	6.1386947019973865	6.338649606367461	8.13981644170955	5.423521886656554	7.572089335554642	8.86673259827606	9.167279514266486	5.529280273340329	6.096054817899415	6.726431365650455	8.404127258627916	6.368194023888059	4.680182604397321	5.944253671607403	7.126069607270769	6.101445873921755	6.695159946677148	6.105826594377801	6.8591046393798045	5.741056163517226	5.88383892716929	6.7704078668051	6.27178562681624	9.220970559373521	8.626992384344332	6.5785164684625395	7.826989206633662	6.878397228181561	6.501869078741165	8.095024371629847	8.37386271768268	10.105025858138232	10.366791597205351	8.066923103681393	9.477046463433231	8.664253736901605	10.149288128626026	8.464612892411864	9.327712666059307	9.511569764811199	8.997276999496115	8.86780794797433	8.469021930189891	9.01996246943749	8.239936870764211	8.904179524988434	7.994780758009959	8.978465064112523	9.22618078615101	8.904027798342472	9.052177188500274	8.074130434907978	8.481857186703099	8.990159743597655	9.024512650365365	7.932853620209668	9.144098737409317	8.540236612135198	8.616875369326575	9.089687801576154	8.527299159508878	9.177015754340168	8.988945914420224	8.5190164591514	8.596353107330657	9.205522942128978	8.57107934362626	9.20744175263536	8.521474239568963	7.149753402292203	8.838737354912217	9.14079041911459	8.795943433259183	9.087047759230108	8.649823457711383	9.778087696065237	9.247155579593699	8.58911655519593	8.651547342989677	9.171679233559232	8.639106690385532
TW-BD-002	4.63662849143777	8.525946189739635	5.827669763743752	0.0	4.82222220746685	5.520389054863921	4.762704953453514	3.9517648769735985	4.440094965141913	3.617102182477149	3.905414222097147	4.591307603627127	4.1301055654380106	4.19520959244221	5.006823848723976	4.167945548556987	4.7345397582502855	4.266886917745061	5.773541326282301	5.141854432203845	6.3117256674336035	5.973454590500844	4.619438820341482	5.017739843103909	4.320760007643764	3.9658244487856456	4.2408565170943096	4.142922486957383	6.295709850981377	5.67778185445937	7.29103650593762	4.408762993818809	3.8745009549585125	4.204540527633453	4.539317509626357	8.982871865490019	5.431104480969288	6.524825037103193	5.039816712068571	4.846995624078251	4.2018305538842675	4.933696648767595	4.766717467740974	4.752419611384165	8.273748573295434	5.315845585715868	7.304235425827233	10.774843679326061	7.881150070990973	5.8106861524411935	7.662111632809475	7.7767017589242435	4.027712030655286	5.343448143093873	3.7482434006679686	4.378091224300492	8.569095996789681	5.282297580402392	4.392134970104719	9.480612825161352	3.8225984758996505	5.140825314727194	4.71961229126888	8.20238360662083	5.238594380728792	9.061134127083204	6.659831364768072	9.585303419374116	5.109996489472661	5.489721913159078	3.8719963835359756	4.796469425954418	6.124716513718171	4.3304981067439465	5.308993071360583	6.414496348592511	5.462325363433928	3.935238682801146	7.6939982585090485	4.337489898848039	5.328481895896772	5.42485037121521	5.128681362548173	6.618444160490648	4.482880038068825	4.4264123852752535	4.388794904765	5.130766113086634	7.088737325247686	3.924456354281898	7.040499026447317	7.719115388289697	8.036470396693945	3.743493963348433	4.440634515120529	5.253430958712156	7.6382310335980845	4.730488884125808	5.921404497631905	4.356198568760894	5.405982476037213	4.256260714126226	4.698514215262436	4.359293231033564	5.468642105285021	4.866056697648111	4.509169766733442	5.306708337802678	4.931443976588004	8.096637398445997	7.418322729573997	4.926243249244862	7.801069042361262	5.459348019304975	5.10013674430654	6.740560090527491	7.062780733574586	8.959934296685176	9.34328271020351	6.753948118777322	8.221525178698478	7.465807451661533	9.147631704361741	7.260429222513743	8.154285815732857	8.35625909398032	7.811874815221099	7.635255699916086	7.239843203444431	7.881369747189637	6.92913755049106	7.6807640103988675	6.744226842594722	7.779188311913993	8.07580825450288	7.759007114027239	7.822534904148521	6.8664526188976	7.230682526038187	7.763887778660703	7.939937279945942	6.647648845738209	7.978526385871822	7.281082364110652	7.438756586182011	7.81362672787202	7.267284896906467	8.044880862042888	7.861491791553743	7.370855597288477	7.367029022249331	8.153184808394585	7.295982014869066	8.069704347100194	7.253553766795285	5.839930279636849	7.754720655306777	8.079449661248747	7.566089029493318	7.844122004329982	7.425403054663637	8.748210942106954	8.125447158960007	7.320514394934678	7.443950349180321	8.018694325896876	7.46925834950591
TW-AV-001	5.516049095260387	7.325754598303645	5.702575075768365	4.82222220746685	0.0	5.105146218406042	5.21842342766931	4.817586510202988	5.048249434533063	4.316179124282778	4.885714123396402	5.391341574854495	5.536065860917044	4.5297633715293095	5.723143849274449	4.374920292123524	4.808691563986923	5.858811577325638	6.34319373704187	5.80501112705855	6.532072534158099	6.25294611665366	4.777399082411619	5.632502242431703	4.744228499276174	4.778727519797452	4.777182686691426	4.886574773607635	4.935106052499267	6.041921277305382	7.657315872747915	4.714556938934641	4.559703268381956	4.6915844748824505	5.400604073008478	9.30311571929144	5.870502310277666	6.763426058604196	4.891712980579296	5.320449504261173	5.134792896106135	5.390493723127277	5.1292444578546	4.639065738386772	8.629291946911884	5.577394950748935	7.726773485136333	10.946882189248907	8.220034481959285	4.950765346612028	8.064993616627637	8.11511385553821	4.6582840918104464	5.727405471466615	4.796671907484174	4.61088246852789	8.945046142991242	5.9574584957750165	4.624179573233556	9.734971385437339	4.929279127183139	5.773537917166735	5.0852543099418455	8.396818458304386	5.812109805859947	9.346500835288296	6.960626045760925	9.926831368122633	5.683912521261522	5.720119632910071	4.794012040040771	5.795761252903091	5.942735647776806	4.936239263407116	5.998528839447586	6.314154386621536	6.175150445327294	4.568912776018171	8.00839365026543	5.130439389827405	5.785630857704856	6.006622240572517	5.79042297698691	6.8458162020904	5.0143581814482365	5.242086316152511	5.315294890300494	5.235798698901112	7.550201196530087	4.472004055575646	7.038455589779948	8.140573518069356	8.342672555702688	4.483227306935929	5.176591327411729	5.925689347688414	7.6099883654861	5.509455933476904	6.319254114271121	4.454217946725283	6.277751272709352	5.196082202446727	5.768863668117321	5.46235234944334	5.750299625917172	5.452292609372623	5.03304531808789	5.930450168150459	5.432174774691087	8.4932985312908	7.862679846597322	5.612763576611763	6.928825604748679	6.142874587955456	5.7193235715019375	7.359732345677142	7.530343035946052	9.394350235930153	9.738493031740838	7.314242883893782	8.71035746582097	7.846824112714158	9.419404789706324	7.715466635471991	8.447393559601828	8.643903347020366	8.18309397940261	8.099032179223128	7.727124075678507	8.328325130679715	7.469394260723106	8.103616728098721	7.220361004606981	8.170459064381058	8.444514299430752	8.188040696024403	8.258575972082797	7.352172324598521	7.685308163098527	8.277440329304053	8.26677159718823	7.171674513080316	8.290193625540404	7.796678430192122	7.911776383027113	8.294634878303487	7.668175802993696	8.428407406994408	8.28975317867571	7.831942255991846	7.770945146718604	8.618567062770337	7.716761319483079	8.479145074323363	7.681972007649172	6.411173483494491	8.061450415635534	8.34821533637828	8.013424338876248	8.338944380803019	7.819180663909555	9.045846804433905	8.480380640652456	7.726733736800674	7.807616724559186	8.491956370117274	7.929240360620935
TW-BS-002	5.507367526382477	6.962659284737874	6.18095379072539	5.520389054863921	5.105146218406042	0.0	5.694803998906095	5.399383401966148	4.90234867535258	5.195330249863935	5.725343495494963	5.978218591513481	6.426099909105782	5.300062942934015	5.784774226964689	4.9658419194520365	6.044596903358926	6.71809083387027	7.365782744838079	7.028569484584037	6.695432310495512	7.377663583665682	5.302506544733189	7.269530533043086	5.224832780405111	6.051097857716056	5.478432468435157	5.477258537594496	5.1977877656211104	6.546277056268079	8.413067676823875	5.366617177381863	5.05230602244919	5.963437314068835	5.832708137967232	9.92559507862794	5.702521364699403	6.90161380010507	4.472497558637017	5.558939395431825	5.119898384081843	5.462965279871509	5.447685892646567	6.007611059475843	9.330575311432343	5.820260627085289	8.47657950699986	11.114747194241014	8.970734611305181	6.038908350808843	8.789181312568408	8.909510971249507	4.739040533515865	6.348839601287058	5.649053777553565	5.484590445484813	9.367990198199852	7.007358312767562	4.920620203685957	10.26020803799431	5.714119268404377	6.845353781049617	5.288816867442187	9.014430563164174	6.819434766490846	9.940509811431658	6.929478403833121	10.535241415210677	6.6349002684024105	5.198210648881601	5.41794636604422	6.531916459175889	5.863774100996553	6.262103065474301	6.911875612930617	7.102630427628431	6.302353383280101	5.0623769178894005	8.709846311772068	5.246308876082821	6.419330061901734	7.070110312821257	6.886657659805782	7.846368637546235	5.368883466028395	5.537114030486698	5.905367125366144	4.465629538486719	8.488008165388969	5.407710795358202	8.21795348309424	8.919995313111793	9.013814948530817	5.6863600043364855	6.244300885277309	7.005401818432767	7.421117087110229	6.15876355710281	6.504398282170861	4.864229610222845	7.2507476217731	6.742003489023294	6.524790638580043	6.16336741033587	6.289993144409063	5.352843130142926	4.88600789810304	7.014285627032772	5.928435698604449	9.296704398891324	8.614499159390434	6.380820034458436	6.106790983865402	7.077509921880311	6.804030335454947	8.288347910931813	8.205421395542068	9.807462052506976	10.053607823357863	8.317948746779606	9.220249670126863	8.642523370869245	9.590420754616344	8.451066805486123	8.957297974134487	9.113224406749572	8.687983078300633	8.715758866675287	8.579760089793822	8.867677826200172	8.269197977482929	8.653720296158804	7.886723538627135	8.77226075508535	8.837036633806619	8.637595361298475	8.96255379614921	8.113030831986249	8.23507077873476	9.079062398685767	8.634475638569166	7.863331756983305	8.728423641300408	8.570280072254741	8.589557173259246	8.931837392965488	8.197358824714494	8.943545356279262	8.881511162357066	8.60597390772661	8.408440528019948	9.190697610294492	8.33212011389999	9.273480518255717	8.48716503182072	7.411046215099933	8.665056064375166	8.724598952078436	8.635485811937654	8.962671814176982	8.38884740316486	9.563001204719345	8.912205622697126	8.342036659093463	8.36515146745201	9.087693105338822	8.655359112929483
TW-BJ-001	4.867402411870394	8.463747863606935	6.23904581421742	4.762704953453514	5.21842342766931	5.694803998906095	0.0	3.4284098494885913	4.234829431252416	4.199555513070571	4.493536649171013	3.297224083878819	4.997837504325031	4.309937348387302	4.61370350345832	4.284257011707142	5.168595228571415	5.520219161377984	4.655653058868393	5.598412467551405	6.5614584772646785	6.053593755362184	4.673933163903591	5.937781984942963	4.496251221655582	4.263404923113989	3.8859182622922384	3.9386581795490394	6.6441428513031715	5.921059636529356	6.625198356475116	3.5298606015510625	4.2648464476030306	4.945660589433106	4.832908564259188	8.32605698290273	5.648614078033169	6.93638384369654	5.514594557250719	3.636595461610444	4.448814881194123	5.218167275617146	5.266359399062561	5.068821650907324	7.595397679659843	4.554021917050103	6.665280489334274	10.114888271115044	7.217994108341788	6.503739244200128	7.002651757730443	7.1315538351826095	4.738245707680647	4.758577475679247	4.425229464109088	4.68595455368425	7.980580616068169	4.447794087445701	4.541862384838906	8.86042632433925	3.985143915456043	4.170816298628619	5.02161417781885	8.856162594186705	4.370343345305301	8.426802757537672	6.847307299948464	8.971082330089018	4.053174951138591	5.182100642956335	3.5693974130183106	3.886093533821766	5.695493835962559	5.169251552681069	4.056965796465118	7.0405094720191945	6.111987749194228	4.016572150901798	7.044943296464003	4.299195196394676	5.817059402349122	4.3128943125833965	4.207742947373167	7.058713964122378	4.782256488941238	3.8166568566681356	3.6140544016724263	5.353097001546103	7.639591309107746	4.154996847907722	7.647428317269251	7.034705286780258	7.3883127311557315	4.085753705585278	3.878596303001858	4.1978826573111165	7.830381783233029	3.186316827645264	5.628884666902218	4.352129554457593	4.479444837505792	5.179402517090343	3.861988059789555	3.735330406992212	5.626098006946004	4.36655195739629	4.8097775633644835	4.363525145855242	5.251690184555376	7.484835991892044	6.75487395893623	5.526820563373971	7.311148851361752	4.378250963590482	4.205338367358726	6.06410373343703	6.401285218081835	8.336637637217189	8.703471419404481	6.053096104729784	7.554592939774704	6.798356245284772	8.412427526813072	6.551163636943377	7.432340531861362	7.550837999878098	7.073575554906674	6.994625708750447	6.642254005664577	7.2597349078986575	6.291695184486012	6.989392365814889	6.011421959235451	7.146306594755281	7.406837358254153	7.021609803972362	7.2518211639468495	6.169076587817664	6.549023927447363	7.147626778797827	7.203950161609422	5.902685871218477	7.273855452982176	6.599080358918382	6.787348359477469	7.137858058988498	6.54334176100576	7.382620036731864	7.232070792110035	6.699074342484765	6.6512384265377476	7.477370697921497	6.585957765698555	7.491070599477792	6.564417255503428	5.128741104919842	7.1033147535756855	7.3502384805041	6.848749616941535	7.22788395369964	6.7329442803638155	8.023929462243022	7.4982437011905825	6.583909903588471	6.698326131627792	7.4141103379657105	6.810717300211752
TW-CC-002	4.275820396296439	8.797518181730652	5.670062951793094	3.9517648769735985	4.817586510202988	5.399383401966148	3.4284098494885913	0.0	3.6185529641981855	3.2237338167406997	3.6286298082542823	3.2421573765380143	4.207526588705312	3.38145110740029	4.210762279142074	3.6424583453174475	4.366031900948244	4.535089554818886	4.440537438988144	4.559152853667905	6.121621280330171	5.414614046951856	3.975342505238015	4.9069379930998265	4.020556826850805	3.0625290604356716	3.6843440903371176	3.2312303722252436	6.378034164817201	4.948374976687025	6.193543733721049	3.031780125356018	3.3921310739424864	3.9565552787940517	3.978197881783392	8.004856463984225	5.265260602075362	6.313349916993731	5.102998082605792	3.65580758047897	3.853265346734628	4.773516664708861	4.7376315732334495	4.113768539639068	7.24871634600394	4.770694056888683	6.237270298138813	9.980069158898889	6.8321769537018575	6.097641882799514	6.5853888418692845	6.725454662810016	3.9970936464520372	4.425922278581876	3.5046141563968747	4.364422829392332	7.668501883117695	3.8830479060866407	4.030421662539187	8.597036500519035	2.9488075468776946	3.64857236491223	4.785055442084418	8.308714873331429	3.7576503919594764	8.126765161508294	6.3533476342974	8.671645982304232	3.750120293428995	5.7449290656041265	1.5620395623564214	3.711924020782982	5.648782920276935	4.1527809603613095	3.9569578975214026	6.509572390383226	5.427882456858056	3.203297622513939	6.634753602947692	3.720127506411335	5.130264706623764	3.9770544557925267	3.6879449566013967	6.463791808408809	4.401450759700861	3.6510209270750402	3.1585637509548445	4.88701817370695	6.906526470313667	3.1787119584386057	6.958715893913751	6.6515064141625295	7.038947773102207	2.8802371382477703	3.378134722157326	3.8462895579448437	7.584142266423042	3.2714381966845765	5.598771445038729	4.089687002514316	4.290885541644455	4.216295811033802	3.516468968096103	3.4189589448588174	5.047251216293516	4.4780271605000355	3.960420604837327	3.799491861244973	4.620089386069626	7.08100014347131	6.341616014390337	4.726930582458766	7.55983528054095	4.160536523057666	3.6103213831818954	5.550793888606929	6.027781294936919	8.081846296621451	8.370938221096186	5.538320372362282	7.25427709117401	6.383855201660452	8.298166998242563	6.157938115373538	7.185897947539177	7.388166048097207	6.817724326388145	6.614259902341111	6.166342590198683	6.933606800464464	5.813317980531674	6.669661476103134	5.600904384081127	6.857388252753232	7.17137763416374	6.780999834466711	6.85053223515127	5.712561017663476	6.191321405096543	6.719071861327694	7.00323461583211	5.51471812433927	7.054751455716338	6.1759438217192635	6.4123988281322255	6.805009845998703	6.289081528205506	7.102865551285827	6.880999140315319	6.27855456637233	6.355776437508342	7.165277589607818	6.280483771206908	7.074242837331663	6.13697752019332	4.500718525611008	6.763231564774163	7.1523715420497025	6.569097328140435	6.852425808332856	6.406674764890709	7.806883930999266	7.235264362952923	6.278314002827858	6.405601869021634	7.015507810992138	6.395665730179957
TW-BU-002	4.032176088028043	8.199104725412163	6.067590681897326	4.440094965141913	5.048249434533063	4.90234867535258	4.234829431252416	3.6185529641981855	0.0	3.9107060699378504	4.111995885953143	4.17302946760126	4.851856144551861	4.0028779468765885	4.223477716507165	3.920885728684685	4.957622100454122	4.967835966182223	5.624302638021427	5.284733169702797	6.328096792278411	5.855636567319653	4.219029171526431	5.738966925110739	4.129774604087782	4.106757157054141	4.388994694598	3.6323593701200325	6.174947979242794	5.183706864523497	6.975385113050738	3.989600444722367	3.7472145137451425	4.701031737795367	4.216820516018967	8.64380544042732	4.574626609657078	6.020717191838544	4.879787380739357	4.112977048627058	3.591526499113425	4.704694146031853	5.093689425956019	5.0003943181980155	7.96087372862897	4.907597172956541	6.978416582778012	10.256592448968991	7.5874630532274825	6.24502689930464	7.331694575827547	7.497794274906722	3.8560652448239474	5.020871190585414	4.08532734290675	4.264545607692105	8.219084717899804	5.133588308690293	4.125823194549515	9.088227338782088	3.449738514318165	4.956338925952952	4.959108100787617	8.600978360136379	4.977885194384894	8.773790772706217	6.0196875492994595	9.249001225720578	4.844376436712576	5.562328906691201	3.5734521435937503	4.8395316224385745	5.438317800365451	4.715114340855065	5.191068419118899	6.770724339514043	5.079254130967815	3.4939880120891633	7.339356028709879	3.7422080014693835	5.2096502846075055	5.225154506773994	4.916373529012469	7.028193259562957	4.4369523857540765	4.375712427175243	4.238194653662105	4.539483515043154	7.56083212020175	3.9582233121139123	7.601491969971537	7.436951024493344	7.6742916219693065	3.8414600945123296	4.620296832195497	5.096161628432586	7.301792499023542	4.375583810075872	6.0277676242055485	3.7119135520679887	5.574354293016416	5.077459782230716	4.741685188195339	4.229190117162659	5.0055270768559135	4.450853552501542	4.0778928917753845	5.114157581741434	4.385851939442082	7.8804133190166405	7.103715387952029	4.784347945263872	6.856978363880309	5.274857671527931	4.905259917453373	6.574140548324182	6.73987534572816	8.58957458907951	8.872830274437781	6.569799657131393	7.883177579060624	7.177952711555946	8.603178171755536	6.968173287380839	7.739856631048976	7.8819617373911095	7.401615668397843	7.326246435609292	7.048880469716476	7.52387097562547	6.659680022338588	7.282703073181913	6.363665606265943	7.449003248281563	7.689583241064248	7.345346579624614	7.584122536962343	6.538897117234063	6.834730990869834	7.527087471336557	7.431919560049747	6.296723562725763	7.57310512300216	7.001967749020689	7.1217294005982295	7.49678374244482	6.893222452837813	7.699710176171011	7.51802080817711	7.121315507313303	7.0317857054677	7.825210738345694	6.931704930725161	7.837603143620216	6.971852318413476	5.630784913139486	7.4392014924479355	7.58418506630598	7.22577767474655	7.549066400309485	7.02692445870306	8.348501585340607	7.716666139925966	6.950571918200102	7.04356965126231	7.707026931178863	7.178949321157165
